Date,prices
1999-11-01,28.8736093574571
1999-11-02,28.9330007808404
1999-11-03,28.757952375079
1999-11-04,28.6798057653641
1999-11-05,28.6204143419808
1999-11-08,28.1140243110283
1999-11-09,27.7795568214486
1999-11-10,27.2325305534444
1999-11-11,28.0139966505933
1999-11-12,27.8795844818837
1999-11-15,27.1950201807813
1999-11-16,27.2919219768277
1999-11-17,26.5698473030621
1999-11-18,26.5510921167306
1999-11-19,26.8824337419217
1999-11-22,28.0733880739766
1999-11-23,28.0139966505933
1999-11-24,28.6610505790326
1999-11-26,28.4828763088826
1999-11-29,28.1921709207432
1999-11-30,28.4609952581625
1999-12-01,29.1299302373219
1999-12-02,29.6363202682744
1999-12-03,30.0458085031804
1999-12-06,29.8332497247559
1999-12-07,29.0705388139386
1999-12-08,28.6798057653641
1999-12-09,28.9923922042237
1999-12-10,29.3424890157464
1999-12-13,30.2021017226102
1999-12-14,30.8491556510495
1999-12-15,33.8968734299301
1999-12-16,35.5379522339428
1999-12-17,36.0255870785637
1999-12-20,35.2441209814148
1999-12-21,36.2193906706566
1999-12-22,36.7476617523293
1999-12-23,36.7101513796661
1999-12-27,37.2352965969502
1999-12-28,36.7289065659977
1999-12-29,36.8664445990959
1999-12-30,36.7664169386608
1999-12-31,36.494466736853
2000-01-03,36.4350753134697
2000-01-04,35.2034847443631
2000-01-05,35.5754626066059
2000-01-06,34.384508274551
2000-01-07,34.8346327465088
2000-01-10,35.087827761985
2000-01-11,34.1875788180695
2000-01-12,33.0747710957295
2000-01-13,33.6999439734486
2000-01-14,35.087827761985
2000-01-18,36.0443422648952
2000-01-19,33.4467489579724
2000-01-20,33.1341625191128
2000-01-21,32.4308430316788
2000-01-24,31.6493769345299
2000-01-25,32.1370117791508
2000-01-26,31.061714429474
2000-01-27,30.867910837381
2000-01-28,30.7116176179512
2000-01-31,30.5928347711846
2000-02-01,32.1776480162026
2000-02-02,31.5118389014317
2000-02-03,32.3902067946271
2000-02-04,33.3092109248742
2000-02-07,33.3279661112057
2000-02-08,34.3657530882194
2000-02-09,32.5089896413937
2000-02-10,33.1341625191128
2000-02-11,31.2398886996239
2000-02-14,31.1398610391888
2000-02-15,30.8085194139977
2000-02-16,30.5146881614697
2000-02-17,31.1398610391888
2000-02-18,29.7144668779893
2000-02-22,29.3237338294148
2000-02-23,29.461271862513
2000-02-24,29.6175650819428
2000-02-25,28.5422677322659
2000-02-28,28.6204143419808
2000-02-29,27.9358500408784
2000-03-01,28.3859745128362
2000-03-02,29.1861957963166
2000-03-03,30.0458085031804
2000-03-06,28.3265830894528
2000-03-07,29.0299025768868
2000-03-08,29.870760097419
2000-03-09,31.2586438859555
2000-03-10,31.571230324815
2000-03-13,30.6334710082364
2000-03-14,29.7332220643208
2000-03-15,29.8113686740357
2000-03-16,29.8113686740357
2000-03-17,31.061714429474
2000-03-20,30.4365415517548
2000-03-21,32.1182565928192
2000-03-22,32.274549812249
2000-03-23,34.9690449152184
2000-03-24,34.9127793562237
2000-03-27,32.5277448277253
2000-03-28,32.6058914374401
2000-03-29,33.5061403813557
2000-03-30,32.3120601849122
2000-03-31,33.2123091288277
2000-04-03,28.4047296991677
2000-04-04,27.6826550254022
2000-04-05,26.9980907242997
2000-04-06,26.8824337419217
2000-04-07,27.8389482448319
2000-04-10,26.9011889282533
2000-04-11,26.2166246271509
2000-04-12,24.8099856522829
2000-04-13,24.7724752796197
2000-04-14,23.1689068482702
2000-04-17,23.7159331162744
2000-04-18,25.1819635145257
2000-04-19,24.5974268738584
2000-04-20,24.6755734835732
2000-04-24,20.8245085568235
2000-04-25,21.6841212636873
2000-04-26,21.2558778424497
2000-04-27,21.8216592967855
2000-04-28,21.8029041104539
2000-05-01,22.9563480698457
2000-05-02,21.8404144831171
2000-05-03,22.0560991259302
2000-05-04,22.018588753267
2000-05-05,22.2311475316915
2000-05-08,21.8216592967855
2000-05-09,21.1964864190664
2000-05-10,20.6900963881139
2000-05-11,21.215241605398
2000-05-12,21.509072857926
2000-05-15,21.6841212636873
2000-05-16,21.7247575007391
2000-05-17,21.1589760464033
2000-05-18,20.6900963881139
2000-05-19,20.3368737122026
2000-05-22,20.0649235103948
2000-05-23,19.7523370715353
2000-05-24,20.4931669316324
2000-05-25,19.2240659898626
2000-05-26,19.205310803531
2000-05-30,19.8117284949186
2000-05-31,19.5554076150537
2000-06-01,20.1805804927729
2000-06-02,20.7276067607771
2000-06-05,20.9026551665384
2000-06-06,21.7622678734022
2000-06-07,22.0373439395986
2000-06-08,21.509072857926
2000-06-09,21.509072857926
2000-06-12,20.9026551665384
2000-06-13,21.215241605398
2000-06-14,22.0373439395986
2000-06-15,22.621880580266
2000-06-16,22.6812720036493
2000-06-19,23.0344946795606
2000-06-20,23.425227728135
2000-06-21,25.2225997515775
2000-06-22,24.9662788717126
2000-06-23,24.2848404349988
2000-06-26,24.8506218893346
2000-06-27,24.6349372465215
2000-06-28,24.6755734835732
2000-06-29,24.128547215569
2000-06-30,25.0069151087644
2000-07-03,25.0069151087644
2000-07-05,24.538035450475
2000-07-06,25.3007463612924
2000-07-07,25.6320879864835
2000-07-10,24.831866703003
2000-07-11,24.731839042568
2000-07-12,25.1038169048108
2000-07-13,24.9881599224328
2000-07-14,24.6755734835732
2000-07-17,24.4411336544286
2000-07-18,24.538035450475
2000-07-19,22.8563204094106
2000-07-20,23.3845914910833
2000-07-21,22.6031253939344
2000-07-24,22.0560991259302
2000-07-25,21.5684642813093
2000-07-26,21.1964864190664
2000-07-27,21.6841212636873
2000-07-28,21.7841489241224
