Date,prices
1999-11-01,52.6607098328961
1999-11-02,51.6047741525259
1999-11-03,51.365283585844
1999-11-04,49.8358097395345
1999-11-05,49.1227810069134
1999-11-08,51.1965515956817
1999-11-09,51.0221541450684
1999-11-10,52.8642272171719
1999-11-11,51.7742431508385
1999-11-12,52.2483862196935
1999-11-15,51.2619506396617
1999-11-16,51.5671461782351
1999-11-17,51.09300310938
1999-11-18,53.4092192503386
1999-11-19,56.6464719273489
1999-11-22,58.7882906176941
1999-11-23,57.8018550376624
1999-11-24,56.9516674659223
1999-11-26,57.2241634825057
1999-11-29,56.7827199356406
1999-11-30,56.1668789381622
1999-12-01,56.3630760701022
1999-12-02,57.3713113314607
1999-12-03,60.968258750361
1999-12-06,63.2190758473396
1999-12-07,63.556970907903
1999-12-08,64.4616576829597
1999-12-09,61.7857468001111
1999-12-10,59.4041316151725
1999-12-13,59.7856260383892
1999-12-14,59.5403796234642
1999-12-15,58.3141475488391
1999-12-16,59.5076801014742
1999-12-17,59.9491236483393
1999-12-20,59.5131300218059
1999-12-21,60.0145226923193
1999-12-22,58.8591395820058
1999-12-23,59.1970346425692
1999-12-27,59.8128756400476
1999-12-28,59.8455751620376
1999-12-29,59.4041316151725
1999-12-30,59.2678836068809
1999-12-31,58.7882906176941
2000-01-03,63.2190758473396
2000-01-04,61.0718072366627
2000-01-05,63.2190758473396
2000-01-06,62.1290917810061
2000-01-07,61.8565957644228
2000-01-10,64.309059913673
2000-01-11,64.8540519468397
2000-01-12,65.1265479634231
2000-01-13,64.4453079219647
2000-01-14,65.1919470074031
2000-01-18,63.0828278390479
2000-01-19,65.1265479634231
2000-01-20,64.8540519468397
2000-01-21,66.2165320297566
2000-01-24,66.2165320297566
2000-01-25,64.9194509908198
2000-01-26,63.6278198722146
2000-01-27,61.8565957644228
2000-01-28,60.7993112200793
2000-01-31,61.1753557229644
2000-02-01,59.9491236483393
2000-02-02,61.8565957644228
2000-02-03,63.8294669244863
2000-02-04,63.0119788747362
2000-02-07,62.1944908249861
2000-02-08,64.8159025045181
2000-02-09,64.0303213277947
2000-02-10,64.9850206745071
2000-02-11,62.9392363601233
2000-02-14,63.3156606739699
2000-02-15,63.8939357068358
2000-02-16,63.1465425039809
2000-02-17,63.6920849878166
2000-02-18,61.3735294315149
2000-02-22,60.5552157057614
2000-02-23,59.3277451171311
2000-02-24,60.2824444638435
2000-02-25,58.9185882542543
2000-02-28,57.0091895608294
2000-02-29,56.0544902141169
2000-03-01,54.6906340045277
2000-03-02,56.2563409331361
2000-03-03,58.9185882542543
2000-03-06,56.223608384106
2000-03-07,56.1908758350759
2000-03-08,57.9638889075418
2000-03-09,58.9185882542543
2000-03-10,57.4183464237062
2000-03-13,58.7494700842652
2000-03-14,59.2568245942324
2000-03-15,58.3730457704186
2000-03-16,59.46413073809
2000-03-17,60.0096732219257
2000-03-20,61.5099150524738
2000-03-21,61.9190719153506
2000-03-22,62.3282287782273
2000-03-23,62.873771262063
2000-03-24,65.8033344002607
2000-03-27,69.2129749242337
2000-03-28,66.8289542698718
2000-03-29,64.9195555764469
2000-03-30,66.9653398908307
2000-03-31,64.5758638116304
2000-04-03,66.5561830279539
2000-04-04,66.114293616047
2000-04-05,68.192810479461
2000-04-06,66.9653398908307
2000-04-07,67.1671906098499
2000-04-10,66.6216481260142
2000-04-11,65.1214062954661
2000-04-12,62.0554575363095
2000-04-13,60.3479095619038
2000-04-14,57.2819608027472
2000-04-17,61.0298376666984
2000-04-18,60.8279869476792
2000-04-19,57.2819608027472
2000-04-20,56.7364183189115
2000-04-24,58.1002745285008
2000-04-25,61.3735294315149
2000-04-26,60.2824444638435
2000-04-27,60.3479095619038
2000-04-28,60.8279869476792
2000-05-01,61.100758189597
2000-05-02,60.7570664247806
2000-05-03,58.9840533523146
2000-05-04,58.7112821103967
2000-05-05,58.8476677313557
2000-05-08,59.9442081238654
2000-05-09,59.5345666104905
2000-05-10,56.257434503491
2000-05-11,57.0439462091708
2000-05-12,57.0439462091708
2000-05-15,56.9073990380459
2000-05-16,59.5345666104905
2000-05-17,58.9173733970056
2000-05-18,57.9287718780607
2000-05-19,58.1363235781707
2000-05-22,59.6711137816154
2000-05-23,58.6442790547556
2000-05-24,59.8732035948804
2000-05-25,58.1690948992407
2000-05-26,58.4094179204206
2000-05-30,60.5941726584203
2000-05-31,58.6115077336856
2000-06-01,57.8960005569907
2000-06-02,59.4307907604355
2000-06-05,61.6155454984351
2000-06-06,61.3752224772552
2000-06-07,66.0888308244894
2000-06-08,65.4060949688645
2000-06-09,65.3733236477945
2000-06-12,64.9090632659696
2000-06-13,65.1657719476845
2000-06-14,63.3578874019898
2000-06-15,63.8003002364348
2000-06-16,61.8558685196151
2000-06-19,65.7447319532545
2000-06-20,63.5599772152548
2000-06-21,62.53860437524
2000-06-22,61.0693568139352
2000-06-23,61.1021281350052
2000-06-26,62.489447393635
2000-06-27,59.9442081238654
2000-06-28,62.1453485224
2000-06-29,62.26551003299
2000-06-30,59.8404322738104
2000-07-03,59.8076609527404
2000-07-05,57.3498118724908
2000-07-06,55.3016043056161
2000-07-07,57.3825831935608
2000-07-10,56.426752995686
2000-07-11,55.7112458189911
2000-07-12,57.1422601723808
2000-07-13,56.8036231879909
2000-07-14,56.7708518669209
2000-07-17,57.6229062147408
2000-07-18,56.426752995686
2000-07-19,59.3980194393655
2000-07-20,64.0406232576147
2000-07-21,62.675151546365
2000-07-24,61.4462270062401
2000-07-25,61.1731326639902
2000-07-26,60.0097507660054
2000-07-27,60.2500737871853
