Date,prices
2013-12-18,13.6099666210982
2013-12-19,14.0348280129737
2013-12-20,14.1716477832387
2013-12-23,14.2148540264803
2013-12-24,14.0636321751348
2013-12-26,14.2436581886414
2013-12-27,14.5028956480908
2013-12-30,14.3876789994466
2013-12-31,14.7981383102416
2014-01-02,14.5316998102519
2014-01-03,14.4164831616077
2014-01-06,14.4092821210674
2014-01-07,14.4380862832285
2014-01-08,14.3732769183661
2014-01-09,14.4236842021479
2014-01-10,14.4308852426882
2014-01-13,14.3876789994466
2014-01-14,14.4884935670103
2014-01-15,14.3948800399869
2014-01-16,14.6181122967351
2014-01-17,14.5749060534935
2014-01-21,15.0141695264496
2014-01-22,15.3094121886004
2014-01-23,15.3166132291406
2014-01-24,15.3886236345433
2014-01-27,15.3742215534627
2014-01-28,15.7774798237175
2014-01-29,15.5830517291304
2014-01-30,15.5038402831875
2014-01-31,15.3886236345433
2014-02-03,15.1581903372548
2014-02-04,15.136587215634
2014-02-05,15.1509892967146
2014-02-06,15.2374017831977
2014-02-07,15.3526184318419
2014-02-10,15.3886236345433
2014-02-11,15.6766652561538
2014-02-12,15.8710933507409
2014-02-13,15.9142995939825
2014-02-14,15.8422891885799
2014-02-18,15.8350881480396
2014-02-19,15.791881904798
2014-02-20,15.8062839858785
2014-02-21,16.065521445328
2014-02-24,16.1231297696501
2014-02-25,16.1807380939723
2014-02-26,16.2167432966736
2014-02-27,16.3751661885594
2014-02-28,16.4831817966633
2014-03-03,16.5263880399049
2014-03-04,17.2680952155521
2014-03-05,17.75776597229
2014-03-06,18.1610242425447
2014-03-07,18.3410502560513
2014-03-10,17.8657815803939
2014-03-11,17.2680952155521
2014-03-12,16.7712234182739
2014-03-13,17.1888837696092
2014-03-14,17.3617087425755
2014-03-17,18.0458075939005
2014-03-18,17.5705389182431
2014-03-19,16.9800535939415
2014-03-20,16.9296463101597
2014-03-21,16.6055994858478
2014-03-24,16.692011972331
2014-03-25,17.2896983371728
2014-03-26,17.1816827290689
2014-03-27,16.8648369452973
2014-03-28,17.2104868912299
2014-03-31,17.4625233101392
2014-04-01,17.8009722155316
2014-04-02,17.8585805398537
2014-04-03,16.9080431885389
2014-04-04,16.5767953236867
2014-04-07,16.5767953236867
2014-04-08,17.2608941750118
2014-04-09,17.0232598371831
2014-04-10,16.4759807561231
2014-04-11,16.994455675022
2014-04-14,16.9872546344818
2014-04-15,16.1375318507307
2014-04-16,16.2095422561333
2014-04-17,16.0583204047878
2014-04-21,16.8432338236765
2014-04-22,16.4111713912607
2014-04-23,16.4687797155828
2014-04-24,16.8360327831362
2014-04-25,15.9070985534422
2014-04-28,16.2671505804554
2014-04-29,16.1879391345125
2014-04-30,16.6632078101699
2014-05-01,17.2824972966326
2014-05-02,17.0952702425857
2014-05-05,16.4831817966633
2014-05-06,15.9863099993851
2014-05-07,15.8566912696604
2014-05-08,15.3454173913017
2014-05-09,15.2229997021172
2014-05-12,15.5614486075096
2014-05-13,15.5974538102109
2014-05-14,15.4318298777848
2014-05-15,15.4534329994056
2014-05-16,15.3166132291406
2014-05-19,15.8134850264188
2014-05-20,15.8134850264188
2014-05-21,15.899897512902
2014-05-22,16.1231297696501
2014-05-23,16.2527484993749
2014-05-27,16.7064140534115
2014-05-28,16.5623932426062
2014-05-29,16.3031557831567
2014-05-30,16.3247589047775
2014-06-02,16.2815526615359
2014-06-03,16.2455474588346
2014-06-04,16.3823672290996
2014-06-05,16.6729635435848
2014-06-06,17.4357788691083
2014-06-09,17.5665472106266
2014-06-10,17.5738121184887
2014-06-11,17.5229577634538
2014-06-12,17.4721034084189
2014-06-13,17.5956068420751
2014-06-16,17.6391962892479
2014-06-17,17.3703946983491
2014-06-18,17.7263751835934
2014-06-19,17.9079978801466
2014-06-20,17.8789382486981
2014-06-23,17.5592823027644
2014-06-24,17.6101366577993
2014-06-25,17.7554348150419
2014-06-26,17.8280838936632
2014-06-27,17.8789382486981
2014-06-30,18.0678258531134
2014-07-01,17.7772295386283
2014-07-02,17.9806469587679
2014-07-03,17.8934680644223
2014-07-07,17.4866332241432
2014-07-08,17.137917646761
2014-07-09,17.1815070939338
2014-07-10,16.9562949502078
2014-07-11,16.912705503035
2014-07-14,16.7528775300682
2014-07-15,16.2515988875813
2014-07-16,16.1934796246843
2014-07-17,16.3169830583405
2014-07-18,16.3678374133754
2014-07-21,16.4550163077209
2014-07-22,16.5930495571014
2014-07-23,16.4186917684103
2014-07-24,16.4186917684103
2014-07-25,16.7165529907575
2014-07-28,16.7674073457924
2014-07-29,16.404161952686
2014-07-30,16.3533075976511
2014-07-31,16.4477513998588
2014-08-01,16.7092880828954
2014-08-04,16.970824765932
2014-08-05,16.8255266086895
2014-08-06,17.1742421860716
2014-08-07,17.1088580153125
2014-08-08,16.970824765932
2014-08-11,17.0289440288291
2014-08-12,16.8836458715865
2014-08-13,16.7746722536546
2014-08-14,16.5204004784801
2014-08-15,16.7819371615167
2014-08-18,17.0216791209669
2014-08-19,17.1161229231746
2014-08-20,17.1233878310367
2014-08-21,16.9635598580699
2014-08-22,17.0652685681397
2014-08-25,17.1233878310367
2014-08-26,17.1524474624852
2014-08-27,17.196036909658
2014-08-28,17.1742421860716
2014-08-29,17.196036909658
2014-09-02,17.3921894219355
2014-09-03,17.588341934213
2014-09-04,17.7421758286813
2014-09-05,17.9106605702418
2014-09-08,18.1670503943557
2014-09-09,18.0132164998874
2014-09-10,17.9692639586107
2014-09-11,18.0278673469796
2014-09-12,18.0278673469796
2014-09-15,18.0205419234335
2014-09-16,18.0937961588946
